http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/country, 130968, 230, 0.0018, 57667, 0.4403, 349544, 0
http://dbpedia.org/ontology/division, http://dbpedia.org/ontology/phylum, 433, 230, 0.5312, 195, 0.4503, 142, 78
http://dbpedia.org/ontology/deathPlace, http://dbpedia.org/ontology/placeOfBurial, 3092, 229, 0.0741, 1062, 0.3435, 505, 1098
http://dbpedia.org/ontology/residence, http://dbpedia.org/ontology/deathPlace, 1129, 229, 0.2028, 361, 0.3198, 5057, 140
http://dbpedia.org/ontology/origin, http://dbpedia.org/ontology/sourceConfluence, 571, 228, 0.3993, 229, 0.4011, 0, 0
http://dbpedia.org/ontology/executiveProducer, http://dbpedia.org/ontology/producer, 635, 228, 0.3591, 163, 0.2567, 1428, 0
http://dbpedia.org/ontology/editing, http://dbpedia.org/ontology/director, 3597, 226, 0.0628, 2820, 0.7840, 21944, 244
http://dbpedia.org/ontology/locationCity, http://dbpedia.org/ontology/location, 630, 224, 0.3556, 211, 0.3349, 844, 4
http://dbpedia.org/ontology/deathPlace, http://dbpedia.org/ontology/hometown, 1748, 221, 0.1264, 484, 0.2769, 1463, 0
http://dbpedia.org/ontology/narrator, http://dbpedia.org/ontology/starring, 2211, 218, 0.0986, 412, 0.1863, 2014, 0
http://dbpedia.org/ontology/nationality, http://dbpedia.org/ontology/country, 488, 213, 0.4365, 219, 0.4488, 1132, 380
http://dbpedia.org/ontology/citizenship, http://dbpedia.org/ontology/nationality, 417, 211, 0.5060, 139, 0.3333, 905, 12
http://dbpedia.org/ontology/hometown, http://dbpedia.org/ontology/birthPlace, 1222, 211, 0.1727, 358, 0.2930, 10004, 0
http://dbpedia.org/ontology/billed, http://dbpedia.org/ontology/birthPlace, 1319, 211, 0.1600, 366, 0.2775, 1022, 0
